Prompt,actual_intent,predicted_intent,intent_match,actual_domain,predicted_domain,domain_match,confidence,raw_confidence,margin,source,agreement,is_confusion_pair,gate_reason
List claims by dispensing pharmacy name.,Pharmacy,Pharmacy,True,claim_history_search,claim_history_search,True,0.8996804011899137,0.7346173763128852,0.8995274427210801,ensemble,True,True,pass
Show fills at Costco pharmacy.,Pharmacy,Pharmacy,True,claim_history_search,claim_history_search,True,0.8973560681443802,0.4903284721284824,0.8962124973779388,ensemble,True,True,pass
Pull claims from a specific pharmacy location.,Pharmacy,Pharmacy,True,claim_history_search,claim_history_search,True,0.6919203246290699,0.2883368465639454,0.6123963347578514,ensemble,False,True,disagreement
Search claims by prescriber name across this member's history.,Prescriber,Prescriber,True,claim_history_search,claim_history_search,True,0.8832810144569155,0.4296127239711811,0.8702885211485684,ensemble,True,True,pass
Show claims written by Dr. Smith.,Prescriber,Prescriber,True,claim_history_search,claim_history_search,True,0.9914341803964042,0.3830709874410684,0.9898000012280234,ensemble,True,False,pass
Which prescribers have written for this member?,Prescriber,Prescriber,True,claim_history_search,claim_history_search,True,0.8991142532601955,0.5745466211401876,0.8988212475459494,ensemble,True,True,pass
Filter claims by prescriber NPI across history.,Prescriber,Prescriber,True,claim_history_search,claim_history_search,True,0.7789566302918485,0.30137017105086056,0.7435517466828003,ensemble,False,True,disagreement
List claims from a specific doctor for this member.,Prescriber,Prescriber,True,claim_history_search,claim_history_search,True,0.694788271591132,0.3167798376880601,0.5665737796301848,ensemble,False,True,disagreement
Show all fills prescribed by NPI 1234567890.,Prescriber,Prescriber,True,claim_history_search,claim_history_search,True,0.9992524330863511,0.6071515907870385,0.9991194969520648,ensemble,True,False,pass
How many different prescribers appear in this member's claims?,Prescriber,Prescriber,True,claim_history_search,claim_history_search,True,0.9138724744518736,0.2546572654002769,0.8673370847805131,ensemble,True,False,pass
Claims by prescriber for this member.,Prescriber,Prescriber,True,claim_history_search,claim_history_search,True,0.8922585210727763,0.5038693908194047,0.8885944598495471,ensemble,True,True,pass
Which doctor wrote the most prescriptions for this member?,Prescriber,prescriber_info,False,claim_history_search,cap_api,False,0.45751361785755656,0.1419012801582993,0.15697211438731556,ensemble,False,True,disagreement
Pull claims filtered by prescribing physician.,Prescriber,Prescriber,True,claim_history_search,claim_history_search,True,0.6458116870744679,0.2396888589769069,0.4846363813415647,ensemble,False,True,disagreement
How much has this member spent on ATORVASTATIN across all fills?,Pricing,Pricing,True,claim_history_search,claim_history_search,True,0.9794202338453318,0.44729721964304503,0.96100621283275,ensemble,True,False,pass
Total cost breakdown for METFORMIN across all claims.,Pricing,Pricing,True,claim_history_search,claim_history_search,True,0.9946547712509475,0.5098030587674061,0.9909842909821142,ensemble,True,False,pass
Show pricing history for LISINOPRIL for this member.,Pricing,Pricing,True,claim_history_search,claim_history_search,True,0.7951009040153216,0.3568081952638181,0.673742197229278,ensemble,False,False,disagreement
What did the member pay for each fill of AMLODIPINE?,Pricing,Pricing,True,claim_history_search,claim_history_search,True,0.8332532441059037,0.28458898091043433,0.7584173411289229,ensemble,False,False,disagreement
Copay trend across fills for a specific drug.,Pricing,Pricing,True,claim_history_search,claim_history_search,True,0.8121750710214662,0.2895354871915663,0.7317273053849026,ensemble,False,False,disagreement
Cost per fill for OMEPRAZOLE over the past year.,Pricing,Pricing,True,claim_history_search,claim_history_search,True,0.9999145720275859,0.8153888722657867,0.9998694095411953,ensemble,True,False,pass
How has the price changed across refills for this medication?,Pricing,Pricing,True,claim_history_search,claim_history_search,True,0.8015002511312627,0.2615549817047189,0.6311255050165929,ensemble,True,False,pass
Total out-of-pocket for METFORMIN across all fills.,Pricing,Pricing,True,claim_history_search,claim_history_search,True,0.9962148670428638,0.5719314860883711,0.9932107786899217,ensemble,True,False,pass
Show the pricing trend for this drug across claims.,Pricing,Pricing,True,claim_history_search,claim_history_search,True,0.6241962793881375,0.1968249627934055,0.4980492658625488,ensemble,False,False,disagreement
What is the average copay for this medication across claims?,Pricing,Pricing,True,claim_history_search,claim_history_search,True,0.9830059611155698,0.4222781760267642,0.9738395882718573,ensemble,True,False,pass
Show all paid claims for this member.,Status,Status,True,claim_history_search,claim_history_search,True,0.9997201064487148,0.7293462432287611,0.9995770957392941,ensemble,True,False,pass
List rejected claims in this member's history.,Status,Status,True,claim_history_search,claim_history_search,True,0.9830643968161891,0.40222758091683936,0.9763916923237211,ensemble,True,False,pass
Filter claims by status — show pending only.,Status,Status,True,claim_history_search,claim_history_search,True,0.9999088495540114,0.7756967128847558,0.9998871177430897,ensemble,True,False,pass
Which claims are currently reversed?,Status,reversal_info,False,claim_history_search,cap_api,False,0.9150104654068738,0.392661488498219,0.832338203964954,ensemble,True,False,pass
Show all claims with a paid status for this member.,Status,Status,True,claim_history_search,claim_history_search,True,0.996243823433551,0.5233120658005368,0.9944880758523019,ensemble,True,False,pass
List claims that were denied for this member.,Status,Status,True,claim_history_search,claim_history_search,True,0.9895785251351797,0.4930402020091595,0.9811752351169124,ensemble,True,False,pass
Filter by claim status across this member's history.,Status,Status,True,claim_history_search,claim_history_search,True,0.770775389564278,0.24924800742695585,0.7376847113371808,ensemble,False,False,disagreement
How many claims are in pending status?,Status,Status,True,claim_history_search,claim_history_search,True,0.9840621241177859,0.3923887063850829,0.9754305081687361,ensemble,True,False,pass
Show only the reversed claims.,Status,Status,True,claim_history_search,claim_history_search,True,0.783360033009103,0.2658092246697641,0.6567710031396732,ensemble,False,False,disagreement
Pull claims by adjudication status for this member.,Status,Status,True,claim_history_search,claim_history_search,True,0.988481783621529,0.39130086436753103,0.9845768438959134,ensemble,True,False,pass
Show claims rejected with code 75.,RejectCode,RejectCode,True,claim_history_search,claim_history_search,True,0.997808683507664,0.6522783968388615,0.9959570663426612,ensemble,True,False,pass
Filter claims by NCPDP reject code 70.,RejectCode,RejectCode,True,claim_history_search,claim_history_search,True,0.9928665339900734,0.42511203168275713,0.9898058800867875,ensemble,True,False,pass
Which claims have rejection code 76?,RejectCode,RejectCode,True,claim_history_search,claim_history_search,True,0.9982360446282237,0.5743702709216171,0.9973355831145877,ensemble,True,False,pass
List claims with reject code MR.,RejectCode,RejectCode,True,claim_history_search,claim_history_search,True,0.9990511812172642,0.6016704661955291,0.9986862623909984,ensemble,True,False,pass
Search by reject code for this member.,RejectCode,RejectCode,True,claim_history_search,claim_history_search,True,0.9942105464971813,0.4398087770907556,0.992688985772741,ensemble,True,False,pass
Show all claims that hit reject 79.,RejectCode,pa_override_reject,False,claim_history_search,override_domain,False,0.4733342758813576,0.17226528732465698,0.06020967325306624,ensemble,False,False,disagreement
Which fills were denied with code 75?,RejectCode,RejectCode,True,claim_history_search,claim_history_search,True,0.8823456370231972,0.21794123987952427,0.8152124835255053,ensemble,True,False,pass
Filter claims by specific rejection code.,RejectCode,RejectCode,True,claim_history_search,claim_history_search,True,0.999882263020125,0.7758388133346201,0.9998364856323524,ensemble,True,False,pass
Pull claims rejected with NCPDP code 70.,RejectCode,RejectCode,True,claim_history_search,claim_history_search,True,0.9692437346468403,0.30203929300495924,0.9543036593558323,ensemble,True,False,pass
How many claims were rejected with code 75 for this member?,RejectCode,RejectCode,True,claim_history_search,claim_history_search,True,0.9949862440089309,0.5403077396754256,0.9907737846299663,ensemble,True,False,pass
When was LISINOPRIL last dispensed for this member?,DrugLast,DrugLast,True,claim_history_search,claim_history_search,True,0.9999575093704672,0.7998141358653463,0.9999506768744971,ensemble,True,False,pass
Last fill date for METFORMIN.,DrugLast,DrugLast,True,claim_history_search,claim_history_search,True,0.9999192555646269,0.8008710418033846,0.9998822060597752,ensemble,True,False,pass
When was the most recent fill of ATORVASTATIN?,DrugLast,DrugLast,True,claim_history_search,claim_history_search,True,0.999925347018405,0.8005163776714868,0.9999001308158207,ensemble,True,False,pass
How long ago was OMEPRAZOLE last dispensed?,DrugLast,DrugLast,True,claim_history_search,claim_history_search,True,0.9999445843884788,0.8035902988518455,0.9999297950396453,ensemble,True,False,pass
Show the last dispensing date for AMLODIPINE.,DrugLast,DrugLast,True,claim_history_search,claim_history_search,True,0.999950457549193,0.8012950685662432,0.9999436390369862,ensemble,True,False,pass
When did this member last pick up their prescription?,DrugLast,DrugLast,True,claim_history_search,claim_history_search,True,0.899700708468272,0.688723981847156,0.8996007675902731,ensemble,True,True,pass
Most recent fill date for this drug.,DrugLast,DrugLast,True,claim_history_search,claim_history_search,True,0.8999320491974422,0.7811953549387987,0.8999164584957289,ensemble,True,True,pass
Last time GABAPENTIN was filled for this member.,DrugLast,DrugLast,True,claim_history_search,claim_history_search,True,0.9998927731519966,0.7657435048780459,0.9998524694995992,ensemble,True,False,pass
When was the last time this member got HYDROCHLOROTHIAZIDE?,DrugLast,DrugLast,True,claim_history_search,claim_history_search,True,0.999936377904644,0.774026215528707,0.999924283977071,ensemble,True,False,pass
Show the most recent dispensing date for this medication.,DrugLast,DrugLast,True,claim_history_search,claim_history_search,True,0.8995687328273866,0.740648826636588,0.8992300395610676,ensemble,True,True,pass
Show all claims from January.,Month,Month,True,claim_history_search,claim_history_search,True,0.9998868401005463,0.7895979998422908,0.9998266852741934,ensemble,True,False,pass
Claims processed in March for this member.,Month,Month,True,claim_history_search,claim_history_search,True,0.999795253308184,0.7475332637189094,0.9996715190723175,ensemble,True,False,pass
List fills from October.,Month,Month,True,claim_history_search,claim_history_search,True,0.999915066405845,0.7720208726985276,0.999898146181396,ensemble,True,False,pass
Filter claims by month — show February only.,Month,Month,True,claim_history_search,claim_history_search,True,0.9997164652130545,0.7484231938696868,0.9995269212372433,ensemble,True,False,pass
